Graph 0,tahminler
290392576.0,1
292580352.0,1
294805760.0,1
296524288.0,1
298017280.0,1
299073280.0,1
299596032.0,1
299696128.0,1
298982912.0,1
297674752.0,1
176731392.0,1
164588288.0,1
151961600.0,1
139481856.0,1
126477568.0,1
113233408.0,1
100003328.0,1
87209984.0,1
74369536.0,1
61334016.0,1
49220352.0,1
36980224.0,1
25650944.0,1
14446080.0,1
3866368.0,1
-6193408.0,1
-16002816.0,1
-25276672.0,1
-33745152.0,1
-41875712.0,1
-49301248.0,1
-56000512.0,1
-62118912.0,1
-67497472.0,1
-72692992.0,1
-77172480.0,1
-81184512.0,1
-84841728.0,1
-88201216.0,1
-91072512.0,1
-93879808.0,1
-96547840.0,1
-99205888.0,1
-101995520.0,1
-104534272.0,1
-107278336.0,1
-110071296.0,1
-112985856.0,1
-115660544.0,1
-118607360.0,1
-121305344.0,1
-124086528.0,1
-126412800.0,1
-128430336.0,1
-129849088.0,1
-131017984.0,1
-131322624.0,1
-86021120.0,1
-82686976.0,1
-79468288.0,1
-76516352.0,1
-73627136.0,1
-71263232.0,1
-69111808.0,1
-67087104.0,1
-65481472.0,1
-64304640.0,1
-63276544.0,1
-62461440.0,1
-61874432.0,1
-61556992.0,1
-61377792.0,1
-61156608.0,1
-61067264.0,1
-60960000.0,1
-60648704.0,1
-60281088.0,1
-59602176.0,1
-58828288.0,1
-57542912.0,1
-55859712.0,1
-53806592.0,1
-51139328.0,1
-48138240.0,1
-44689408.0,1
-40607232.0,1
-36218880.0,1
-30936064.0,1
-25251328.0,1
-19350016.0,1
-12439552.0,1
-5452032.0,1
1876480.0,1
9226752.0,1
16545024.0,1
24051456.0,1
31567104.0,1
38737664.0,1
46298624.0,1
53256192.0,1
59845888.0,1
65934848.0,1
71371008.0,1
76218368.0,1
80375040.0,1
83586816.0,1
85956352.0,1
87295232.0,1
87955456.0,1
87340544.0,1
85740800.0,1
83235328.0,1
79897856.0,1
75629312.0,1
70552832.0,1
64656640.0,1
58059264.0,1
-59378944.0,1
-63781888.0,1
-66932992.0,1
-69257984.0,1
-70877696.0,1
-71269888.0,1
-70846464.0,1
-69321984.0,1
-67030272.0,1
-63916800.0,1
-60302080.0,1
-55919616.0,1
-51276544.0,1
-46127872.0,1
-40840192.0,1
-35492864.0,1
-29983744.0,1
-24683264.0,1
-19430656.0,1
-14364416.0,1
-9700352.0,1
-5288192.0,1
-1090560.0,1
2298624.0,1
5175040.0,1
7453440.0,1
9221632.0,1
10550784.0,1
11201536.0,1
11420160.0,1
11177728.0,1
10258432.0,1
8738560.0,1
6756608.0,1
4373248.0,1
1521152.0,1
-1475584.0,1
-4877824.0,1
-8321024.0,1
-12051968.0,1
-15707392.0,1
-19171072.0,1
-22501632.0,1
-25454336.0,1
-27923200.0,1
-30041856.0,1
-31407616.0,1
-32188672.0,1
-32331776.0,1
-31780352.0,1
-30463232.0,1
-28605952.0,1
-25758208.0,1
-22408192.0,1
-18051072.0,1
-13487360.0,1
-8117248.0,1
-2285056.0,1
3922176.0,1
10269952.0,1
16763648.0,1
23633408.0,1
30394368.0,1
104579328.0,1
106398208.0,1
107566080.0,1
108317952.0,1
108535296.0,1
108339968.0,1
107938304.0,1
106980608.0,1
106091008.0,1
105473280.0,1
105385472.0,1
106460416.0,1
108995072.0,1
113276672.0,1
119219456.0,1
126759936.0,1
135862528.0,1
146149120.0,1
158312192.0,1
172786688.0,1
190381056.0,1
210523904.0,1
232336640.0,1
255379200.0,1
278014720.0,1
299040000.0,1
319652608.0,1
339290624.0,1
359403776.0,1
96105472.0,1
58922752.0,1
20881408.0,1
-18929920.0,1
-59113728.0,1
-98274816.0,1
-135202304.0,1
-168707328.0,1
-199842048.0,1
-228039424.0,1
-253292800.0,1
-277095168.0,1
-297698560.0,1
-315165952.0,1
-329576192.0,1
-339628032.0,1
-346232064.0,1
-349323776.0,1
-349831424.0,1
-348296192.0,1
-345055744.0,1
-340285440.0,1
-334132224.0,1
-326909952.0,1
-318216704.0,1
-309149184.0,1
-300732928.0,1
-292999680.0,1
-286430208.0,1
-281442304.0,1
-278546944.0,1
-277405696.0,1
-278127616.0,1
-281426944.0,1
-287087616.0,1
-295371776.0,1
-306383360.0,1
-320115456.0,1
-403715584.0,1
-367834112.0,1
-331144192.0,1
-295118848.0,1
-258658048.0,1
-222769664.0,1
-188636928.0,1
-155446528.0,1
-123980288.0,1
-94991360.0,1
-67411456.0,1
-43098624.0,1
-20763904.0,1
-1666816.0,1
15243776.0,1
29170688.0,1
40771584.0,1
49659904.0,1
11439104.0,1
8097024.0,1
5735168.0,1
4275200.0,1
4071680.0,1
5127680.0,1
7623168.0,1
11228416.0,1
16167936.0,1
22306816.0,1
29523712.0,1
38190336.0,1
47419392.0,1
57755392.0,1
68546304.0,1
80211712.0,1
92330240.0,1
104886784.0,1
116897024.0,1
129377024.0,1
141319424.0,1
152613888.0,1
163863808.0,1
173670912.0,1
182861312.0,1
190712064.0,1
197050624.0,1
202082560.0,1
205475328.0,1
207039744.0,1
206842112.0,1
204938496.0,1
200934912.0,1
195011072.0,1
187322880.0,1
177660416.0,1
166018304.0,1
153038336.0,1
138404864.0,1
121825280.0,1
104333824.0,1
85477888.0,1
65451520.0,1
45192192.0,1
24226048.0,1
3340032.0,1
-17543680.0,1
-39141376.0,1
-60169984.0,1
-80301312.0,1
-99857664.0,1
-117682944.0,1
-134593536.0,1
-149201920.0,1
-161829888.0,1
-130247168.0,1
-118869504.0,1
-106585600.0,1
-94465792.0,1
-81787136.0,1
-69136128.0,1
-56941568.0,1
-44833280.0,1
-32939520.0,1
-21858816.0,1
-10795776.0,1
-903680.0,1
8746240.0,1
17209856.0,1
24835584.0,1
31854336.0,1
38178048.0,1
43516672.0,1
48460544.0,1
52573440.0,1
56179712.0,1
59131648.0,1
61615872.0,1
63770112.0,1
65587456.0,1
67128576.0,1
68842752.0,1
70494976.0,1
72185600.0,1
74097152.0,1
76505344.0,1
79290624.0,1
82741760.0,1
86833152.0,1
91622144.0,1
97324288.0,1
103756288.0,1
111055616.0,1
119536384.0,1
128892416.0,1
139149824.0,1
150126080.0,1
161907456.0,1
174522112.0,1
187531008.0,1
201353984.0,1
214990080.0,1
229004288.0,1
243167232.0,1
257351424.0,1
271024640.0,1
284089856.0,1
296797184.0,1
308162048.0,1
318596096.0,1
266213632.0,1
252018944.0,1
236645376.0,1
220929024.0,1
204354816.0,1
188008192.0,1
170921984.0,1
153317632.0,1
136422400.0,1
119594752.0,1
103353600.0,1
87459584.0,1
72000000.0,1
57646848.0,1
43894272.0,1
30906112.0,1
18599168.0,1
7467776.0,1
-3177728.0,1
-12759296.0,1
-21616640.0,1
-28974848.0,1
-35480320.0,1
-40847872.0,1
-45368576.0,1
-48833280.0,1
-51534848.0,1
-53398528.0,1
-54615552.0,1
-55368448.0,1
-55400448.0,1
-55172352.0,1
-54765824.0,1
-54304256.0,1
-53605632.0,1
-53213696.0,1
-53056000.0,1
-53293568.0,1
-53620992.0,1
-54708736.0,1
-56360960.0,1
-58385152.0,1
-61427712.0,1
-64737536.0,1
-68930304.0,1
-73477632.0,1
-79144192.0,1
-85280000.0,1
-92046080.0,1
-99293184.0,1
-107139072.0,1
-193208576.0,1
-193415424.0,1
-191897344.0,1
-188588800.0,1
-182435584.0,1
-173321472.0,1
-160800768.0,1
-144228608.0,1
-124396288.0,1
-100180480.0,1
-74022656.0,1
-45786112.0,1
-15821568.0,1
15045376.0,1
45089280.0,1
75945984.0,1
105972992.0,1
136083200.0,1
165908480.0,1
194119168.0,1
222405632.0,1
247798784.0,1
271129600.0,1
292148992.0,1
310130176.0,1
325057792.0,1
336871424.0,1
345066752.0,1
350267648.0,1
352760064.0,1
352308736.0,1
349487872.0,1
344120832.0,1
336839424.0,1
327188736.0,1
316147456.0,1
304188416.0,1
291354112.0,1
279011328.0,1
267144448.0,1
255915264.0,1
245974528.0,1
237157120.0,1
230013440.0,1
358952704.0,1
378740992.0,1
372572160.0,1
338508032.0,1
301718016.0,1
260969472.0,1
216481792.0,1
169699584.0,1
119422720.0,1
66546944.0,1
13202432.0,1
-41224960.0,1
-99521024.0,1
-156946176.0,1
-215163904.0,1
-269830656.0,1
-322201600.0,1
-371818496.0,1
-418018560.0,1
-250833408.0,1
-225190400.0,1
-202341888.0,1
-182670592.0,1
-166285056.0,1
-153306624.0,1
-144461056.0,1
-139257344.0,1
-138346240.0,1
-141529088.0,1
-148597248.0,1
-159776256.0,1
-174880000.0,1
-192901376.0,1
-213616640.0,1
-236834816.0,1
-261514240.0,1
-287588864.0,1
-314327552.0,1
-341762048.0,1
-369593600.0,1
-396222976.0,1
-421458432.0,1
183164416.0,1
218633728.0,1
251482624.0,1
281352192.0,1
307021568.0,1
329262080.0,1
347411712.0,1
361223680.0,1
371207168.0,1
376740352.0,1
378448896.0,1
376078080.0,1
370142976.0,1
360640768.0,1
347908096.0,1
331892736.0,1
312608000.0,1
290495232.0,1
266582016.0,1
239414016.0,1
211885568.0,1
183252480.0,1
153143808.0,1
123298816.0,1
93041152.0,1
63444480.0,1
34961664.0,1
7647744.0,1
-18659584.0,1
-43924992.0,1
-67387648.0,1
-87422720.0,1
-105069568.0,1
-119437056.0,1
-130775808.0,1
-138983680.0,1
-143946496.0,1
-145804544.0,1
-144249600.0,1
-139848192.0,1
-132680960.0,1
-122846976.0,1
-110752000.0,1
93299456.0,1
93368064.0,1
90198528.0,1
84310784.0,1
75528704.0,1
63845120.0,1
50110208.0,1
33810688.0,1
14780416.0,1
-5989632.0,1
-29144320.0,1
-54646272.0,1
-80280064.0,1
-106602240.0,1
-133530624.0,1
-159701504.0,1
-185848576.0,1
-210722816.0,1
-233812992.0,1
-255408640.0,1
-274705664.0,1
-291853056.0,1
-306460416.0,1
-317946624.0,1
-326303744.0,1
-331817984.0,1
-333722624.0,1
-332245248.0,1
-327729664.0,1
-319829760.0,1
-308410368.0,1
-294138368.0,1
-276334848.0,1
-256434688.0,1
-233882368.0,1
-209298176.0,1
-182663680.0,1
-154355712.0,1
-124096768.0,1
-93573120.0,1
-61248000.0,1
-29671168.0,1
2207744.0,1
31991296.0,1
272408576.0,1
270765056.0,1
267041280.0,1
261387008.0,1
254250496.0,1
245804288.0,1
236378368.0,1
226024192.0,1
215238656.0,1
204085248.0,1
193074944.0,1
182030592.0,1
171263744.0,1
160958976.0,1
151935744.0,1
143589120.0,1
136681984.0,1
131412480.0,1
127289856.0,1
124742400.0,1
123579392.0,1
123932160.0,1
125568000.0,1
128726528.0,1
133405696.0,1
138980352.0,1
145954560.0,1
153717248.0,1
162041088.0,1
171017728.0,1
180338688.0,1
190017024.0,1
199044864.0,1
208282880.0,1
216826368.0,1
224809728.0,1
231839744.0,1
238004992.0,1
242731776.0,1
246145536.0,1
248246528.0,1
248493568.0,1
247190784.0,1
244348416.0,1
-8864512.0,1
-35003392.0,1
-60572416.0,1
-85824256.0,1
-110717440.0,1
-135089152.0,1
-158328320.0,1
-180415232.0,1
-201374464.0,1
-221572352.0,1
-239447552.0,1
-255544832.0,1
-269984512.0,1
-282522368.0,1
-293206272.0,1
-301811200.0,1
-308713728.0,1
-313731840.0,1
-316647936.0,1
-318173440.0,1
-318076928.0,1
-316414208.0,1
-313438208.0,1
-309690880.0,1
-304836864.0,1
-299309312.0,1
-293401600.0,1
-287107328.0,1
-280753408.0,1
-274666752.0,1
-268544256.0,1
-262987520.0,1
-257879040.0,1
-253292800.0,1
-249563904.0,1
-246644736.0,1
-244396032.0,1
-282563584.0,1
-287513344.0,1
-291613440.0,1
-295129088.0,1
-297483776.0,1
-298875904.0,1
-298985984.0,1
-297917696.0,1
-295539968.0,1
-291704064.0,1
-286520576.0,1
-279682560.0,1
-271333376.0,1
-261968128.0,1
-250549504.0,1
-238136832.0,1
-224498432.0,1
-209561088.0,1
-193406464.0,1
-176294400.0,1
-158035712.0,1
-139595520.0,1
-119676928.0,1
-100036096.0,1
-80269312.0,1
-60310016.0,1
-40683264.0,1
-21418496.0,1
-2485504.0,1
15595264.0,1
32510208.0,1
47922432.0,1
62262016.0,1
75947520.0,1
87830016.0,1
98617856.0,1
107997952.0,1
115775232.0,1
122277120.0,1
127213312.0,1
131078400.0,1
133366528.0,1
134551552.0,1
79157760.0,1
77802240.0,1
77161728.0,1
77355520.0,1
78608640.0,1
80938496.0,1
83986944.0,1
87731712.0,1
92493824.0,1
97966592.0,1
104087552.0,1
110616320.0,1
117911552.0,1
125079296.0,1
132490496.0,1
140240128.0,1
147459328.0,1
154780416.0,1
161552128.0,1
167890432.0,1
173845760.0,1
178877952.0,1
183273472.0,1
186675200.0,1
188958976.0,1
190176768.0,1
190330112.0,1
189344512.0,1
187051520.0,1
183379968.0,1
178429440.0,1
172343296.0,1
165074176.0,1
156539904.0,1
147069184.0,1
136633088.0,1
125103104.0,1
112892160.0,1
100311296.0,1
87061504.0,1
73538304.0,1
60355328.0,1
46807808.0,1
34149632.0,1
21916928.0,1
10075648.0,1
-408576.0,1
-10571776.0,1
-19281408.0,1
-26634240.0,1
-32416768.0,1
-36513536.0,1
64431616.0,1
76488192.0,1
87805696.0,1
99029504.0,1
109507840.0,1
119035392.0,1
127968512.0,1
135604480.0,1
142112000.0,1
148011776.0,1
152159488.0,1
155058432.0,1
156839168.0,1
157271552.0,1
156647168.0,1
154610944.0,1
151817216.0,1
147771136.0,1
143063296.0,1
137392128.0,1
131193600.0,1
124510720.0,1
117337856.0,1
110139136.0,1
103184640.0,1
95987456.0,1
89008640.0,1
82484992.0,1
76641280.0,1
71304448.0,1
67275520.0,1
63946496.0,1
61835008.0,1
60911104.0,1
61338112.0,1
62842112.0,1
65708288.0,1
70156032.0,1
75579392.0,1
82601472.0,1
90995968.0,1
100295936.0,1
110821632.0,1
122316544.0,1
134433792.0,1
147215104.0,1
160509952.0,1
174284288.0,1
188376832.0,1
201995520.0,1
215691520.0,1
266197248.0,1
257083392.0,1
245726720.0,1
233356544.0,1
219383808.0,1
204016128.0,1
187684864.0,1
170425088.0,1
152016384.0,1
133659392.0,1
114269952.0,1
95449600.0,1
76636672.0,1
58045184.0,1
40076544.0,1
22702080.0,1
6243328.0,1
-9419520.0,1
-24507392.0,1
-38671360.0,1
-51165952.0,1
-62584320.0,1
-72159744.0,1
-79990016.0,1
-86131712.0,1
-90797568.0,1
-94017536.0,1
-95789056.0,1
-96239616.0,1
-95185152.0,1
-92907008.0,1
-89926912.0,1
-85851904.0,1
-81366016.0,1
-76208384.0,1
-70657536.0,1
-65210880.0,1
-59652608.0,1
-54246656.0,1
-48928768.0,1
-43596032.0,1
-38532096.0,1
-32969216.0,1
-26808576.0,1
-19536640.0,1
-10277888.0,1
518912.0,1
12619776.0,1
26267648.0,1
40994304.0,1
57280768.0,1
74669056.0,1
92942080.0,1
113307648.0,1
134063616.0,1
370624768.0,1
351502336.0,1
330573568.0,1
306430208.0,1
278609152.0,1
246113024.0,1
209728256.0,1
171781120.0,1
133599232.0,1
95276288.0,1
58767360.0,1
23041280.0,1
-12171776.0,1
-49614592.0,1
-87224832.0,1
-124150016.0,1
-160500224.0,1
-195765504.0,1
-226559744.0,1
-253954816.0,1
-278092288.0,1
-298961152.0,1
-316742400.0,1
-331917568.0,1
-343598592.0,1
-351420160.0,1
-355016192.0,1
-354400512.0,1
-349850368.0,1
-341797376.0,1
-330531328.0,1
-71318272.0,1
-68810240.0,1
-70438656.0,1
-76318976.0,1
-86525184.0,1
-101272064.0,1
-119957248.0,1
-143277056.0,1
-169356544.0,1
-198404096.0,1
-230115328.0,1
-264248064.0,1
-300072704.0,1
-337730048.0,1
-375478784.0,1
-414447360.0,1
-13257472.0,1
2167296.0,1
14892032.0,1
24541696.0,1
31939840.0,1
36691200.0,1
39079680.0,1
39314688.0,1
37482240.0,1
33515520.0,1
28077312.0,1
20670208.0,1
11840000.0,1
1497600.0,1
-9889280.0,1
-22688512.0,1
-35877120.0,1
-49687808.0,1
-63897856.0,1
-77467904.0,1
-90732288.0,1
-102549760.0,1
-113232128.0,1
-122299392.0,1
-129369856.0,1
-134266112.0,1
-136677632.0,1
-136437248.0,1
-133433600.0,1
-127401216.0,1
-118718720.0,1
-107384576.0,1
-93011968.0,1
-76726272.0,1
-57501440.0,1
-37257984.0,1
-15389440.0,1
7775488.0,1
29808896.0,1
52543744.0,1
75082752.0,1
96594432.0,1
117216000.0,1
136236288.0,1
153596672.0,1
168777728.0,1
181758208.0,1
192323584.0,1
200184320.0,1
204766720.0,1
206576640.0,1
-79849984.0,1
-109279488.0,1
-138230272.0,1
-166105600.0,1
-192688640.0,1
-218208768.0,1
-241267200.0,1
-262947328.0,1
-281656064.0,1
-298001408.0,1
-311864320.0,1
-323145728.0,1
-331907584.0,1
-338140416.0,1
-341792000.0,1
-342902272.0,1
-341272832.0,1
-337574912.0,1
-331815680.0,1
-323966208.0,1
-314355456.0,1
-302755328.0,1
-289862656.0,1
-275230208.0,1
-260062976.0,1
-243437824.0,1
-226580736.0,1
-209525248.0,1
-191977472.0,1
-174507008.0,1
-157648128.0,1
-140929024.0,1
-125325568.0,1
-110100224.0,1
-96315648.0,1
-83711744.0,1
-72564224.0,1
-48131584.0,1
-49126144.0,1
-49065984.0,1
-47895808.0,1
-45131776.0,1
-40891648.0,1
-35139328.0,1
-27570176.0,1
-18190592.0,1
-7195904.0,1
5560832.0,1
19245824.0,1
34572032.0,1
51436032.0,1
69077504.0,1
88343808.0,1
108254976.0,1
128955392.0,1
150320384.0,1
172639744.0,1
195240704.0,1
218398720.0,1
241272576.0,1
264211968.0,1
286187520.0,1
307798528.0,1
329638144.0,1
349699840.0,1
368491776.0,1
222706432.0,1
213172480.0,1
203739648.0,1
194384384.0,1
184989696.0,1
175898112.0,1
167103232.0,1
158323456.0,1
150021888.0,1
141849600.0,1
133840896.0,1
126052352.0,1
118321152.0,1
110731264.0,1
103464960.0,1
96363264.0,1
89604608.0,1
83109120.0,1
76732160.0,1
71002624.0,1
65537280.0,1
60356352.0,1
55711744.0,1
51004416.0,1
46502912.0,1
42286080.0,1
38013696.0,1
33686528.0,1
29261312.0,1
24757504.0,1
19616000.0,1
14404352.0,1
7952384.0,1
1304832.0,1
-6318592.0,1
-15124992.0,1
-25199616.0,1
-36084224.0,1
-48703488.0,1
-61726720.0,1
-76484608.0,1
-91485696.0,1
-107431168.0,1
-123670272.0,1
-140475136.0,1
-157285120.0,1
-174408192.0,1
-191117824.0,1
-207417600.0,1
-222334720.0,1
-236190464.0,1
-219305984.0,1
-205744640.0,1
-190829824.0,1
-175394816.0,1
-159477248.0,1
-143703296.0,1
-127582976.0,1
-111133696.0,1
-95139584.0,1
-80065536.0,1
-65113344.0,1
-51257856.0,1
-38149632.0,1
-25927936.0,1
-14783488.0,1
-4801792.0,1
4168960.0,1
11302912.0,1
17257728.0,1
22161664.0,1
25775872.0,1
28251392.0,1
29714432.0,1
30049792.0,1
29347072.0,1
27755776.0,1
25157888.0,1
21818624.0,1
17722368.0,1
12834560.0,1
7663872.0,1
2183168.0,1
-3768320.0,1
-9945088.0,1
-15920384.0,1
-21912320.0,1
-27411968.0,1
-32834560.0,1
-37489664.0,1
-41415936.0,1
-44574208.0,1
-47105024.0,1
-48527616.0,1
-49210624.0,1
-48972544.0,1
-47854080.0,1
-45704448.0,1
-42890752.0,1
-39210496.0,1
-34946816.0,1
-30028800.0,1
-24329728.0,1
-18802176.0,1
-12556800.0,1
85729024.0,1
95305216.0,1
105032704.0,1
114582784.0,1
124090624.0,1
133300736.0,1
141826304.0,1
150113792.0,1
157706496.0,1
164622080.0,1
171249920.0,1
177400576.0,1
183058944.0,1
187981056.0,1
191426816.0,1
193797120.0,1
194775296.0,1
194258688.0,1
192745216.0,1
190786560.0,1
187995904.0,1
184888832.0,1
181394944.0,1
177437696.0,1
172682752.0,1
167936512.0,1
163387392.0,1
159342336.0,1
156193280.0,1
154256640.0,1
154032384.0,1
155035648.0,1
157433600.0,1
160897792.0,1
165618176.0,1
171802368.0,1
179152384.0,1
188198400.0,1
198482944.0,1
210581760.0,1
223863552.0,1
238391552.0,1
253600512.0,1
269273088.0,1
284830464.0,1
363582720.0,1
349956608.0,1
332932096.0,1
312437760.0,1
288364288.0,1
261676800.0,1
230921472.0,1
198895360.0,1
164575488.0,1
128370944.0,1
90268928.0,1
50779136.0,1
9598976.0,1
-31260928.0,1
-74401792.0,1
-116103680.0,1
-157395968.0,1
-198536448.0,1
-236680192.0,1
-272985856.0,1
-307004672.0,1
-337296128.0,1
-364696576.0,1
-388745984.0,1
-408636416.0,1
-425001728.0,1
-424787200.0,1
-412539904.0,1
-398745600.0,1
-383311872.0,1
-367530496.0,1
-350714624.0,1
-334371840.0,1
-284520192.0,1
-301501696.0,1
-319594240.0,1
-339811840.0,1
-360856320.0,1
-382828032.0,1
-405030144.0,1
-427364352.0,1
-407311104.0,1
-376844544.0,1
-345863168.0,1
-313451008.0,1
-280459264.0,1
-247894272.0,1
-215252736.0,1
55988992.0,1
55086848.0,1
51580160.0,1
46226432.0,1
38526208.0,1
29465088.0,1
18923520.0,1
6876416.0,1
-6185472.0,1
-20499968.0,1
-35551488.0,1
-50643456.0,1
-65895936.0,1
-80895488.0,1
-94849280.0,1
-108439552.0,1
-120404736.0,1
-130948608.0,1
-140090624.0,1
-147306240.0,1
-152822528.0,1
-156193024.0,1
-157123072.0,1
-156368896.0,1
-153236992.0,1
-148139008.0,1
-140711168.0,1
-131414784.0,1
-120049664.0,1
-107212544.0,1
-93248768.0,1
-78095104.0,1
-61837824.0,1
-44850944.0,1
-27305472.0,1
-9619200.0,1
8310784.0,1
24413184.0,1
39872256.0,1
54422016.0,1
67726592.0,1
79889408.0,1
90619904.0,1
99456768.0,1
106878464.0,1
111987712.0,1
115821824.0,1
117361152.0,1
117144064.0,1
-29569024.0,1
-40485376.0,1
-50393088.0,1
-59086080.0,1
-66325248.0,1
-72134656.0,1
-76568832.0,1
-79113728.0,1
-79727872.0,1
-78501888.0,1
-75579904.0,1
-70466560.0,1
-63808000.0,1
-55392512.0,1
-45194496.0,1
-33673984.0,1
-20514048.0,1
-5929984.0,1
9550080.0,1
25692416.0,1
41880320.0,1
58634752.0,1
76222720.0,1
93086208.0,1
110067200.0,1
126966784.0,1
143172096.0,1
158671872.0,1
173658624.0,1
187156480.0,1
199973632.0,1
211237888.0,1
221238016.0,1
229900800.0,1
237298432.0,1
243251456.0,1
247740416.0,1
251158528.0,1
253113600.0,1
253913600.0,1
253848064.0,1
252613888.0,1
250400768.0,1
247624704.0,1
244219136.0,1
240556032.0,1
236709120.0,1
232892672.0,1
229380864.0,1
226091008.0,1
264595456.0,1
274233344.0,1
284019712.0,1
293742848.0,1
303307264.0,1
312636416.0,1
321498880.0,1
329974784.0,1
337513728.0,1
344395264.0,1
350237440.0,1
355031040.0,1
358658048.0,1
361076992.0,1
362403840.0,1
362402816.0,1
360920832.0,1
358030336.0,1
353838080.0,1
348174592.0,1
341315072.0,1
332937472.0,1
323347456.0,1
312648960.0,1
300561408.0,1
287706368.0,1
273958912.0,1
258782208.0,1
243309312.0,1
226940160.0,1
209865472.0,1
192865024.0,1
175558912.0,1
157891584.0,1
140596992.0,1
122834432.0,1
106254592.0,1
90000384.0,1
74216192.0,1
59444736.0,1
45386752.0,1
31820288.0,1
19692800.0,1
8547072.0,1
-1743360.0,1
-11121664.0,1
-19726848.0,1
-26568448.0,1
-60467712.0,1
-63321856.0,1
-66475776.0,1
-70442240.0,1
-74935552.0,1
-80478720.0,1
-86467840.0,1
-93424128.0,1
-101280768.0,1
-109670912.0,1
-118970624.0,1
-128922112.0,1
-139252992.0,1
-150128640.0,1
-161050368.0,1
-172535808.0,1
-184179200.0,1
-195865088.0,1
-207338752.0,1
-218858496.0,1
-229615872.0,1
-240129536.0,1
-249976064.0,1
-259307008.0,1
-267657728.0,1
-275252992.0,1
-281721088.0,1
-287286016.0,1
-291667968.0,1
-294786048.0,1
-296711680.0,1
-297511936.0,1
-296995328.0,1
-295276032.0,1
-292136704.0,1
-287717376.0,1
-282256384.0,1
-275428352.0,1
-267306496.0,1
-84304640.0,1
-74150912.0,1
-64893952.0,1
-56226560.0,1
-48411136.0,1
-41651456.0,1
-35688448.0,1
-30818560.0,1
-26579968.0,1
-23270400.0,1
-20594688.0,1
-18550528.0,1
-17003008.0,1
-16116992.0,1
-15490048.0,1
-14997760.0,1
-14751488.0,1
-14450944.0,1
-14218496.0,1
-13614080.0,1
-12923648.0,1
-11510272.0,1
-9829632.0,1
-7800832.0,1
-5112320.0,1
-1401088.0,1
2653440.0,1
7404800.0,1
13009664.0,1
19309824.0,1
26421504.0,1
34226944.0,1
42830336.0,1
52173568.0,1
62185472.0,1
72642048.0,1
83701504.0,1
95074048.0,1
106879232.0,1
119294464.0,1
131597312.0,1
144176896.0,1
156537600.0,1
168633344.0,1
180808704.0,1
192103424.0,1
202867712.0,1
213018880.0,1
222361856.0,1
230795008.0,1
238273024.0,1
244530688.0,1
249836288.0,1
253707520.0,1
166817280.0,1
156798720.0,1
146581504.0,1
136779776.0,1
126723584.0,1
117365760.0,1
108671232.0,1
100437504.0,1
92997376.0,1
86462976.0,1
80673280.0,1
76267264.0,1
72769792.0,1
70054144.0,1
68537856.0,1
67845376.0,1
68008448.0,1
69121536.0,1
71064320.0,1
73529856.0,1
76696832.0,1
80368128.0,1
83936000.0,1
88028160.0,1
92064000.0,1
95734016.0,1
99501568.0,1
102610688.0,1
105293824.0,1
107410432.0,1
108721408.0,1
109432832.0,1
109153280.0,1
108242432.0,1
106129152.0,1
103211776.0,1
99356672.0,1
94558976.0,1
88644608.0,1
81947648.0,1
74185472.0,1
65750016.0,1
56578048.0,1
46373376.0,1
35779328.0,1
24296192.0,1
12834816.0,1
936704.0,1
-11093504.0,1
-23704832.0,1
-36160000.0,1
-48281600.0,1
-59544320.0,1
-69821184.0,1
-78546944.0,1
-85685760.0,1
-90915328.0,1
103752704.0,1
132453376.0,1
160784640.0,1
188852480.0,1
216599552.0,1
242955776.0,1
268362752.0,1
291265792.0,1
313303040.0,1
333767936.0,1
353156352.0,1
370269952.0,1
378436864.0,1
363099392.0,1
345896448.0,1
325813504.0,1
302970880.0,1
279222272.0,1
254455040.0,1
227719424.0,1
201294848.0,1
174127872.0,1
146138368.0,1
118377984.0,1
90084608.0,1
61915648.0,1
34954240.0,1
7941120.0,1
-16984064.0,1
-41292800.0,1
-63881216.0,1
-84946432.0,1
-104063744.0,1
-121732352.0,1
-137054976.0,1
-150779392.0,1
-185735936.0,1
-187574272.0,1
-190387456.0,1
-194810112.0,1
-200889344.0,1
-208408320.0,1
-217665280.0,1
-228845056.0,1
-241806592.0,1
-256623616.0,1
-273458432.0,1
-292136960.0,1
-313064960.0,1
-334705920.0,1
-357709312.0,1
-381387520.0,1
-406105600.0,1
-343164672.0,1
-316573184.0,1
-290488832.0,1
-264951040.0,1
